order_item_id,order_id,product_id,quantity,price
1050,1243,3,5,37.3
1051,1243,1,5,728.75
1052,1582,60,3,1452.15
1053,1970,30,5,2092.0
1054,1970,42,4,23.32
1055,1970,35,2,34.38
1056,1540,18,3,380.49
1057,1540,13,2,316.64
1058,1540,52,4,1620.04
1059,1540,8,3,531.54
1060,1200,1,3,437.25
1061,1200,48,3,849.3
1062,1646,12,4,849.4
1063,1646,40,4,345.76
1064,1936,6,1,207.63
1065,1936,26,2,550.94
1066,1936,43,2,356.8
1067,1460,21,3,596.46
1068,1460,60,4,1936.2
1069,1460,16,2,809.08
1070,1460,1,4,583.0
1071,1680,22,5,1174.0
1072,1680,20,1,196.56
1073,1680,38,3,1104.96
1074,2072,45,1,131.98
1075,2072,16,4,1618.16
1076,2072,4,3,1151.01
1077,1659,26,5,1377.35
1078,1659,44,3,1430.58
1079,2065,41,3,1052.4
1080,1440,40,4,345.76
1081,1440,15,2,608.9
1082,1440,9,4,238.72
1083,1397,27,4,1710.4
1084,1397,45,5,659.9
1085,1397,36,2,269.74
1086,1976,44,5,2384.3
1087,1976,49,1,397.12
1088,1075,34,5,1945.2
1089,1075,46,1,490.36
1090,1075,24,1,300.06
1091,1075,5,5,2028.7
1092,1837,37,2,366.7
1093,1837,35,2,34.38
1094,1068,55,1,64.92
1095,1068,34,2,778.08
1096,1068,29,5,2152.0
1097,1825,6,1,207.63
1098,1825,58,4,1750.6
1099,1825,33,2,356.1
1100,1825,29,5,2152.0
1101,1961,30,4,1673.6
1102,1961,37,3,550.05
1103,1961,4,1,383.67
1104,1961,36,4,539.48
1105,1314,53,2,847.34
1106,1314,1,5,728.75
1107,1314,48,1,283.1
1108,1907,28,3,683.88
1109,1269,35,1,17.19
1110,1422,60,4,1936.2
1111,1583,19,4,454.72
1112,1036,50,4,344.16
1113,1036,9,3,179.04
1114,1292,29,4,1721.6
1115,1292,56,1,228.16
1116,1292,59,5,757.4
1117,1292,25,2,924.1
1118,1876,8,4,708.72
1119,1876,12,5,1061.75
1120,1876,35,2,34.38
1121,1099,54,1,138.19
1122,1099,1,3,437.25
1123,1533,44,5,2384.3
1124,1533,47,4,625.04
1125,1533,35,2,34.38
1126,1533,28,2,455.92
1127,1672,23,1,91.55
1128,1672,10,1,218.51
1129,1672,18,4,507.32
1130,1672,13,5,791.6
1131,1030,16,2,809.08
1132,1368,7,5,2460.2
1133,1373,29,5,2152.0
1134,2063,16,1,404.54
1135,1863,29,1,430.4
1136,1863,15,2,608.9
1137,1863,35,5,85.95
1138,1863,14,3,127.86
1139,2074,53,5,2118.35
1140,2074,59,3,454.44
1141,1488,16,2,809.08
1142,1488,20,5,982.8
1143,1488,57,2,742.64
1144,1638,20,5,982.8
1145,1638,18,2,253.66
1146,1638,4,4,1534.68
1147,1638,36,5,674.35
1148,1127,4,4,1534.68
1149,1127,23,5,457.75
1150,1127,42,3,17.49
1151,1127,43,4,713.6
1152,1698,10,5,1092.55
1153,1698,20,4,786.24
1154,1698,25,2,924.1
1155,1698,12,2,424.7
1156,1986,55,4,259.68
1157,1986,46,1,490.36
1158,1986,10,5,1092.55
1159,2028,27,4,1710.4
1160,2028,36,2,269.74
1161,2028,34,3,1167.12
1162,2028,9,2,119.36
1163,2059,42,4,23.32
1164,2059,6,3,622.89
1165,2059,60,1,484.05
1166,1065,4,4,1534.68
1167,1065,18,5,634.15
1168,1329,56,1,228.16
1169,1904,52,5,2025.05
1170,1904,49,5,1985.6
1171,1408,31,3,187.26
1172,1408,14,3,127.86
1173,1204,14,2,85.24
1174,1280,48,4,1132.4
1175,1940,45,2,263.96
1176,1940,39,4,344.52
1177,1369,36,3,404.61
1178,1369,21,4,795.28
1179,1123,35,3,51.57
1180,1123,42,3,17.49
1181,1123,23,5,457.75
1182,1123,20,4,786.24
1183,1374,7,3,1476.12
1184,1374,52,2,810.02
1185,1374,47,3,468.78
1186,1374,31,3,187.26
1187,1828,3,2,14.92
1188,1828,37,1,183.35
1189,1828,56,3,684.48
1190,1828,15,5,1522.25
1191,1901,19,2,227.36
1192,1901,10,4,874.04
1193,1901,13,5,791.6
1194,1901,22,2,469.6
1195,1578,36,3,404.61
1196,1578,42,4,23.32
1197,1578,44,4,1907.44
1198,1578,22,4,939.2
1199,2066,47,3,468.78
1200,2066,51,2,686.06
1201,1501,47,4,625.04
1202,1501,35,2,34.38
1203,1537,34,1,389.04
1204,1647,53,1,423.67
1205,1788,27,2,855.2
1206,1301,5,2,811.48
1207,1301,46,1,490.36
1208,1569,33,3,534.15
1209,1569,30,1,418.4
1210,1810,43,5,892.0
1211,1810,32,5,102.8
1212,1810,2,4,251.68
1213,1810,1,1,145.75
1214,1146,34,3,1167.12
1215,2085,2,4,251.68
1216,2085,33,2,356.1
1217,2085,53,1,423.67
1218,1266,34,2,778.08
1219,2073,13,5,791.6
1220,2073,40,3,259.32
1221,1412,18,1,126.83
1222,1412,51,3,1029.09
1223,1412,26,4,1101.88
1224,1500,37,3,550.05
1225,1500,16,1,404.54
1226,1500,45,1,131.98
1227,1500,15,1,304.45
1228,1178,25,1,462.05
1229,1178,36,2,269.74
1230,1178,31,1,62.42
1231,1178,4,4,1534.68
1232,2067,42,1,5.83
1233,2067,51,5,1715.15
1234,2067,22,1,234.8
1235,2067,37,2,366.7
1236,1855,58,5,2188.25
1237,1855,56,4,912.64
1238,1224,3,3,22.38
1239,1224,60,5,2420.25
1240,1224,5,5,2028.7
1241,1157,12,3,637.05
1242,1421,14,5,213.1
1243,1889,49,4,1588.48
1244,1889,53,1,423.67
1245,1836,11,5,1488.3
1246,1836,37,4,733.4
1247,1836,16,5,2022.7
1248,1951,25,2,924.1
1249,1951,49,1,397.12
1250,1951,48,5,1415.5
1251,1938,4,2,767.34
1252,1938,7,1,492.04
1253,1938,28,3,683.88
1254,1972,50,3,258.12
1255,1972,21,4,795.28
1256,1972,2,4,251.68
1257,1972,41,2,701.6
1258,1325,36,2,269.74
1259,1325,25,5,2310.25
1260,1325,28,4,911.84
1261,1595,50,5,430.2
1262,1910,52,1,405.01
1263,1910,16,1,404.54
1264,1910,46,3,1471.08
1265,1503,25,2,924.1
1266,1503,46,4,1961.44
1267,1116,24,1,300.06
1268,1116,7,3,1476.12
1269,1116,6,4,830.52
1270,1188,49,2,794.24
1271,1188,18,1,126.83
1272,1188,7,2,984.08
1273,1458,29,1,430.4
1274,1458,36,1,134.87
1275,1458,33,1,178.05
1276,1458,27,3,1282.8
1277,1579,39,5,430.65
1278,1747,56,3,684.48
1279,1747,25,4,1848.2
1280,1747,1,4,583.0
1281,1895,47,5,781.3
1282,1201,37,2,366.7
1283,1201,34,4,1556.16
1284,1502,9,3,179.04
1285,1502,18,3,380.49
1286,1624,10,3,655.53
1287,1624,5,4,1622.96
1288,1624,11,3,892.98
1289,1624,28,4,911.84
1290,1653,24,3,900.18
1291,1898,47,4,625.04
1292,1898,41,5,1754.0
1293,1521,30,2,836.8
1294,1521,7,3,1476.12
1295,1560,26,3,826.41
1296,1991,52,3,1215.03
1297,1991,56,4,912.64
1298,1991,22,5,1174.0
1299,1991,29,2,860.8
1300,1786,21,2,397.64
1301,1786,39,4,344.52
1302,1786,45,3,395.94
1303,1977,26,3,826.41
1304,1977,21,4,795.28
1305,2024,21,3,596.46
1306,2024,25,4,1848.2
1307,1480,8,2,354.36
1308,1480,60,5,2420.25
1309,1480,37,5,916.75
1310,1909,44,5,2384.3
1311,1909,50,1,86.04
1312,1928,46,3,1471.08
1313,1928,14,1,42.62
1314,1928,29,4,1721.6
1315,1928,52,4,1620.04
1316,1080,41,2,701.6
1317,1080,20,3,589.68
1318,1092,46,4,1961.44
1319,1092,28,1,227.96
1320,1549,39,5,430.65
1321,1549,31,5,312.1
1322,1549,38,4,1473.28
1323,1549,26,5,1377.35
1324,1170,51,3,1029.09
1325,1487,7,2,984.08
1326,1856,11,1,297.66
1327,1856,42,5,29.15
1328,1856,40,4,345.76
1329,1508,51,1,343.03
1330,1508,28,1,227.96
1331,1508,7,3,1476.12
1332,2029,33,5,890.25
1333,2029,48,5,1415.5
1334,1076,29,4,1721.6
1335,1076,24,4,1200.24
1336,1257,23,4,366.2
1337,1257,2,1,62.92
1338,1554,27,1,427.6
1339,1554,59,2,302.96
1340,1554,6,3,622.89
1341,1643,22,2,469.6
1342,1643,30,5,2092.0
1343,1643,51,4,1372.12
1344,1114,31,4,249.68
1345,1114,7,3,1476.12
1346,1114,29,1,430.4
1347,1988,3,1,7.46
1348,1988,52,1,405.01
1349,1988,46,3,1471.08
1350,1262,44,2,953.72
1351,1933,34,5,1945.2
1352,1933,12,2,424.7
1353,2016,36,2,269.74
1354,2016,28,4,911.84
1355,2016,30,2,836.8
1356,1655,41,4,1403.2
1357,1655,43,4,713.6
1358,1548,48,5,1415.5
1359,1151,29,4,1721.6
1360,1151,38,4,1473.28
1361,1434,46,2,980.72
1362,2033,18,1,126.83
1363,2033,49,5,1985.6
1364,1336,52,5,2025.05
1365,2008,24,2,600.12
1366,2008,21,4,795.28
1367,1244,17,4,24.4
1368,1881,39,4,344.52
1369,1881,25,5,2310.25
1370,1881,40,1,86.44
1371,1400,23,5,457.75
1372,1400,55,2,129.84
1373,1400,30,3,1255.2
1374,1104,44,2,953.72
1375,1694,8,1,177.18
1376,1694,16,2,809.08
1377,1694,20,3,589.68
1378,1384,33,4,712.2
1379,1384,25,5,2310.25
1380,1859,37,4,733.4
1381,1859,25,2,924.1
1382,2037,41,2,701.6
1383,2037,35,5,85.95
1384,2037,45,2,263.96
1385,2037,59,4,605.92
1386,2053,9,4,238.72
1387,2053,12,5,1061.75
1388,2053,21,1,198.82
1389,1015,1,2,291.5
1390,1015,32,4,82.24
1391,1015,9,5,298.4
1392,1022,27,4,1710.4
1393,1022,44,4,1907.44
1394,1022,32,2,41.12
1395,1022,46,1,490.36
1396,1093,51,2,686.06
1397,1382,3,5,37.3
1398,1382,18,3,380.49
1399,1382,15,2,608.9
1400,1233,37,5,916.75
1401,1233,48,5,1415.5
1402,1233,50,1,86.04
1403,1233,32,5,102.8
1404,1312,18,5,634.15
1405,1349,35,1,17.19
1406,1349,53,4,1694.68
1407,1349,49,5,1985.6
1408,1534,28,2,455.92
1409,1534,7,3,1476.12
1410,1796,29,3,1291.2
1411,1589,56,4,912.64
1412,1589,53,1,423.67
1413,1589,6,2,415.26
1414,2009,52,5,2025.05
1415,2009,48,3,849.3
1416,1057,11,2,595.32
1417,1057,40,2,172.88
1418,1057,9,1,59.68
1419,1057,51,5,1715.15
1420,1272,35,5,85.95
1421,1272,18,2,253.66
1422,1272,39,3,258.39
1423,1930,19,5,568.4
1424,1930,37,1,183.35
1425,1930,18,2,253.66
1426,1584,59,2,302.96
1427,1584,4,2,767.34
1428,1584,18,2,253.66
1429,1584,56,2,456.32
1430,1746,54,4,552.76
1431,1746,16,4,1618.16
1432,1746,49,2,794.24
1433,1129,41,4,1403.2
1434,1129,27,1,427.6
1435,1129,25,1,462.05
1436,1732,33,3,534.15
1437,1732,48,4,1132.4
1438,1732,18,4,507.32
1439,1732,45,3,395.94
1440,1865,56,1,228.16
1441,1697,41,1,350.8
1442,1697,43,5,892.0
1443,1697,45,4,527.92
1444,1697,23,2,183.1
1445,1040,53,3,1271.01
1446,1040,14,3,127.86
1447,1040,32,3,61.68
1448,1040,18,5,634.15
1449,1430,37,4,733.4
1450,1430,55,3,194.76
1451,1854,3,1,7.46
1452,1282,2,2,125.84
1453,1282,8,4,708.72
1454,1282,60,4,1936.2
1455,1282,55,1,64.92
1456,2071,13,3,474.96
1457,2071,45,2,263.96
1458,2071,59,3,454.44
1459,2071,9,1,59.68
1460,1064,17,2,12.2
1461,1064,6,1,207.63
1462,1064,24,4,1200.24
1463,1602,47,2,312.52
1464,1602,45,4,527.92
1465,1602,49,1,397.12
1466,1922,1,2,291.5
1467,1056,5,5,2028.7
1468,1056,9,4,238.72
1469,1056,38,1,368.32
1470,1056,15,1,304.45
1471,2001,53,4,1694.68
1472,2001,8,2,354.36
1473,2001,56,4,912.64
1474,1046,15,4,1217.8
1475,1736,47,1,156.26
1476,1003,21,3,596.46
1477,1506,9,2,119.36
1478,1506,25,2,924.1
1479,1506,50,1,86.04
1480,1539,40,2,172.88
1481,1781,23,2,183.1
1482,1781,47,4,625.04
1483,1781,14,5,213.1
1484,1781,41,4,1403.2
1485,1525,6,1,207.63
1486,1525,58,2,875.3
1487,1306,38,4,1473.28
1488,1565,28,2,455.92
1489,1565,21,2,397.64
1490,1565,51,3,1029.09
1491,1935,16,5,2022.7
1492,2049,50,3,258.12
1493,2049,45,2,263.96
1494,2049,2,5,314.6
1495,1615,48,3,849.3
1496,1615,26,1,275.47
1497,1012,32,1,20.56
1498,1012,25,2,924.1
1499,1413,41,1,350.8
1500,1413,39,3,258.39
1501,1413,5,3,1217.22
1502,1413,34,2,778.08
1503,1471,56,3,684.48
1504,1471,54,5,690.95
1505,1471,37,2,366.7
1506,1471,27,4,1710.4
1507,1722,2,5,314.6
1508,1683,1,3,437.25
1509,1013,3,1,7.46
1510,1013,60,4,1936.2
1511,2090,41,4,1403.2
1512,2090,46,4,1961.44
1513,2090,33,4,712.2
1514,1551,41,5,1754.0
1515,1416,18,3,380.49
1516,1416,6,1,207.63
1517,1242,52,5,2025.05
1518,1242,10,3,655.53
1519,1319,38,1,368.32
1520,1319,41,3,1052.4
1521,1319,49,4,1588.48
1522,1319,54,2,276.38
1523,2038,16,1,404.54
1524,1156,8,1,177.18
1525,1156,30,3,1255.2
1526,1156,40,2,172.88
1527,1156,39,1,86.13
1528,1323,46,2,980.72
1529,1498,11,4,1190.64
1530,1658,34,3,1167.12
1531,1658,51,2,686.06
1532,1658,53,3,1271.01
1533,1685,48,3,849.3
1534,1685,50,1,86.04
1535,1420,22,4,939.2
1536,1696,34,5,1945.2
1537,1696,5,1,405.74
1538,1696,17,4,24.4
1539,1770,33,5,890.25
1540,1770,24,2,600.12
1541,1770,4,3,1151.01
1542,1770,32,2,41.12
1543,1108,50,5,430.2
1544,1108,7,1,492.04
1545,1108,58,2,875.3
1546,1142,3,1,7.46
1547,1365,3,3,22.38
1548,1365,31,4,249.68
1549,2082,12,1,212.35
1550,2082,60,5,2420.25
1551,1866,15,3,913.35
1552,1866,21,3,596.46
1553,1866,16,1,404.54
1554,1866,27,5,2138.0
1555,1609,8,1,177.18
1556,1609,33,2,356.1
1557,1609,44,2,953.72
1558,1181,26,1,275.47
1559,1601,56,3,684.48
1560,1601,19,3,341.04
1561,1601,50,1,86.04
1562,1601,55,5,324.6
1563,1948,1,5,728.75
1564,1948,24,3,900.18
1565,1948,13,5,791.6
1566,1948,19,2,227.36
1567,1039,24,2,600.12
1568,1039,38,5,1841.6
1569,1039,32,2,41.12
1570,1039,50,2,172.08
1571,1840,60,4,1936.2
1572,1139,15,5,1522.25
1573,1511,41,1,350.8
1574,1511,54,3,414.57
1575,1511,45,1,131.98
1576,1766,55,1,64.92
1577,1766,48,2,566.2
1578,1766,47,5,781.3
1579,1766,20,2,393.12
1580,1925,32,3,61.68
1581,1925,4,1,383.67
1582,1925,10,1,218.51
1583,1925,46,2,980.72
1584,1869,45,1,131.98
1585,1869,58,5,2188.25
1586,1869,24,1,300.06
1587,1869,30,5,2092.0
1588,1463,41,4,1403.2
1589,1463,53,1,423.67
1590,2044,28,2,455.92
1591,1086,19,3,341.04
1592,1086,17,4,24.4
1593,1424,21,2,397.64
1594,1424,29,1,430.4
1595,1424,18,2,253.66
1596,1960,50,1,86.04
1597,1960,38,2,736.64
1598,1137,11,4,1190.64
1599,1593,21,3,596.46
1600,1593,27,2,855.2
1601,1593,8,4,708.72
1602,1593,35,3,51.57
1603,1939,17,2,12.2
1604,1939,55,3,194.76
1605,1939,8,5,885.9
1606,1939,6,1,207.63
1607,1097,54,3,414.57
1608,1097,55,2,129.84
1609,1639,46,2,980.72
1610,1675,26,3,826.41
1611,1675,33,3,534.15
1612,1675,4,2,767.34
1613,1831,26,4,1101.88
1614,1968,7,1,492.04
1615,1968,30,2,836.8
1616,1402,1,1,145.75
1617,1957,9,4,238.72
1618,1957,13,3,474.96
1619,2079,38,5,1841.6
1620,2026,59,1,151.48
1621,2026,53,1,423.67
1622,2026,5,2,811.48
1623,1955,52,3,1215.03
1624,1955,9,1,59.68
1625,1955,6,1,207.63
1626,1955,58,4,1750.6
1627,1814,11,5,1488.3
1628,1833,53,1,423.67
1629,1833,47,4,625.04
1630,1833,26,4,1101.88
1631,1833,32,2,41.12
1632,1543,14,3,127.86
1633,1543,59,3,454.44
1634,1543,12,4,849.4
1635,1169,3,5,37.3
1636,1169,40,5,432.2
1637,1465,42,4,23.32
1638,1465,19,4,454.72
1639,1686,4,2,767.34
1640,1686,6,4,830.52
1641,1686,18,2,253.66
1642,1686,25,5,2310.25
1643,2069,41,5,1754.0
1644,2069,52,1,405.01
1645,1811,51,5,1715.15
1646,1811,46,4,1961.44
1647,1811,23,3,274.65
1648,1811,31,5,312.1
1649,1239,25,1,462.05
1650,1239,18,3,380.49
1651,1239,12,5,1061.75
1652,1044,2,3,188.76
1653,1044,58,1,437.65
1654,1061,34,2,778.08
1655,1061,23,2,183.1
1656,1061,50,1,86.04
1657,1061,38,2,736.64
1658,1304,18,1,126.83
1659,1304,35,2,34.38
1660,1371,23,2,183.1
1661,1371,60,2,968.1
1662,1371,54,2,276.38
1663,1371,55,5,324.6
1664,1607,52,3,1215.03
1665,1607,48,5,1415.5
1666,1607,45,1,131.98
1667,1983,37,4,733.4
1668,1983,10,5,1092.55
1669,1983,13,3,474.96
1670,1106,32,1,20.56
1671,1106,3,1,7.46
1672,1451,39,1,86.13
1673,1451,15,5,1522.25
1674,1567,1,2,291.5
1675,1567,22,2,469.6
1676,1567,59,3,454.44
1677,1567,40,2,172.88
1678,1054,4,5,1918.35
1679,1054,2,2,125.84
1680,1054,10,1,218.51
1681,1617,5,4,1622.96
1682,1617,24,5,1500.3
1683,1617,46,1,490.36
1684,1905,20,2,393.12
1685,1905,21,4,795.28
1686,1905,9,4,238.72
1687,1216,12,5,1061.75
1688,1216,46,3,1471.08
1689,1216,36,2,269.74
1690,1297,25,3,1386.15
1691,1297,20,2,393.12
1692,1816,47,5,781.3
1693,1816,1,4,583.0
1694,1860,12,5,1061.75
1695,1959,59,2,302.96
1696,1959,52,5,2025.05
1697,1959,40,1,86.44
1698,1645,10,2,437.02
1699,1645,22,3,704.4
1700,1645,48,3,849.3
1701,1645,5,2,811.48
1702,1758,53,3,1271.01
1703,1792,1,1,145.75
1704,1792,17,3,18.3
1705,1792,14,3,127.86
1706,1792,16,1,404.54
1707,2058,4,4,1534.68
1708,1115,47,4,625.04
1709,1115,27,4,1710.4
1710,1115,11,4,1190.64
1711,1115,57,3,1113.96
1712,1679,7,5,2460.2
1713,1679,54,2,276.38
1714,1679,31,2,124.84
1715,1679,51,4,1372.12
1716,1827,52,1,405.01
1717,1047,2,1,62.92
1718,1047,21,1,198.82
1719,1047,17,3,18.3
1720,1315,57,2,742.64
1721,1315,25,1,462.05
1722,2018,22,5,1174.0
1723,1062,46,2,980.72
1724,1062,2,5,314.6
1725,1062,28,4,911.84
1726,1062,42,2,11.66
1727,1871,7,3,1476.12
1728,1203,13,5,791.6
1729,1203,27,5,2138.0
1730,1130,43,2,356.8
1731,1130,19,1,113.68
1732,1130,20,1,196.56
1733,1246,37,2,366.7
1734,1246,36,1,134.87
1735,1246,54,3,414.57
1736,1246,32,1,20.56
1737,1253,6,5,1038.15
1738,1253,19,4,454.72
1739,1253,53,2,847.34
1740,1253,43,1,178.4
1741,1674,14,2,85.24
1742,1037,6,1,207.63
1743,1037,31,3,187.26
1744,1037,55,4,259.68
1745,1132,32,1,20.56
1746,1132,58,5,2188.25
1747,1132,43,4,713.6
1748,1132,17,2,12.2
1749,1950,57,2,742.64
1750,1950,25,4,1848.2
1751,1950,24,1,300.06
1752,1797,29,2,860.8
1753,1797,30,3,1255.2
1754,1797,17,5,30.5
1755,1320,10,1,218.51
1756,1238,43,3,535.2
1757,1245,49,1,397.12
1758,1245,38,4,1473.28
1759,1245,15,5,1522.25
1760,1245,36,4,539.48
1761,2070,37,3,550.05
1762,2070,57,1,371.32
1763,2070,16,4,1618.16
1764,2070,31,1,62.42
1765,1361,8,4,708.72
1766,1361,49,2,794.24
1767,1619,14,2,85.24
1768,1619,52,2,810.02
1769,1526,28,1,227.96
1770,1919,13,5,791.6
1771,1919,53,3,1271.01
1772,1919,41,3,1052.4
1773,1919,10,1,218.51
1774,1112,25,5,2310.25
1775,1172,36,5,674.35
1776,1172,21,4,795.28
1777,1172,55,1,64.92
1778,1172,18,5,634.15
1779,1339,8,5,885.9
1780,1339,27,5,2138.0
1781,1339,10,1,218.51
1782,1339,37,1,183.35
1783,1973,51,3,1029.09
1784,1588,57,4,1485.28
1785,1588,27,4,1710.4
1786,1588,17,5,30.5
1787,1630,3,2,14.92
1788,1630,12,5,1061.75
1789,1630,18,5,634.15
1790,1630,26,4,1101.88
1791,1410,26,3,826.41
1792,1705,4,4,1534.68
1793,1705,48,3,849.3
1794,1801,2,3,188.76
1795,1801,22,3,704.4
1796,1801,53,3,1271.01
1797,2057,55,2,129.84
1798,2057,45,2,263.96
1799,2057,44,3,1430.58
1800,2057,7,4,1968.16
1801,1472,18,5,634.15
1802,1472,47,1,156.26
1803,1472,27,2,855.2
1804,1362,14,4,170.48
1805,1362,59,5,757.4
1806,1362,53,3,1271.01
1807,1362,27,1,427.6
1808,1568,5,5,2028.7
1809,1568,20,4,786.24
1810,1708,50,5,430.2
1811,1708,55,5,324.6
1812,1190,12,2,424.7
1813,1264,54,2,276.38
1814,1264,4,1,383.67
1815,1120,4,2,767.34
1816,1120,59,3,454.44
1817,1120,24,3,900.18
1818,1120,46,4,1961.44
1819,1229,41,1,350.8
1820,1229,60,2,968.1
1821,1229,8,3,531.54
1822,1229,44,4,1907.44
1823,1270,12,5,1061.75
1824,1270,56,3,684.48
1825,1270,31,3,187.26
1826,1270,38,2,736.64
1827,1514,48,1,283.1
1828,1514,54,3,414.57
1829,1514,45,1,131.98
1830,1882,4,2,767.34
1831,1882,11,2,595.32
1832,1882,55,2,129.84
1833,1882,37,2,366.7
1834,2043,42,1,5.83
1835,2043,27,1,427.6
1836,2043,33,4,712.2
1837,1809,42,5,29.15
1838,1809,12,1,212.35
1839,1550,17,3,18.3
1840,1550,39,3,258.39
1841,1564,58,4,1750.6
1842,1564,25,3,1386.15
1843,1564,55,2,129.84
1844,1564,23,4,366.2
1845,1387,44,5,2384.3
1846,1387,34,4,1556.16
1847,1387,53,5,2118.35
1848,1980,1,5,728.75
1849,1834,36,5,674.35
1850,1834,42,3,17.49
1851,1834,39,3,258.39
1852,1915,31,1,62.42
1853,1987,18,3,380.49
1854,1987,41,3,1052.4
1855,1987,21,3,596.46
1856,1145,10,2,437.02
1857,1145,34,1,389.04
1858,1417,43,1,178.4
1859,1417,21,4,795.28
1860,1417,44,3,1430.58
1861,1417,9,3,179.04
1862,1958,26,5,1377.35
1863,1958,25,5,2310.25
1864,1958,48,2,566.2
1865,1958,3,3,22.38
1866,1235,44,4,1907.44
1867,1235,35,3,51.57
1868,1888,55,5,324.6
1869,1888,11,2,595.32
1870,1888,54,3,414.57
1871,1281,31,2,124.84
1872,1476,47,2,312.52
1873,1476,52,3,1215.03
1874,1476,36,1,134.87
1875,1892,23,3,274.65
1876,1892,15,4,1217.8
1877,1691,24,3,900.18
1878,1691,17,4,24.4
1879,1691,38,1,368.32
1880,1082,4,5,1918.35
1881,1082,56,5,1140.8
1882,1082,41,1,350.8
1883,1082,38,4,1473.28
1884,1470,33,4,712.2
1885,1470,8,5,885.9
1886,1650,27,2,855.2
1887,1650,4,2,767.34
1888,1650,56,2,456.32
1889,1741,27,4,1710.4
1890,1741,37,2,366.7
1891,1741,58,3,1312.95
1892,1159,50,4,344.16
1893,1159,6,3,622.89
1894,1765,21,1,198.82
1895,1765,41,1,350.8
1896,1527,18,2,253.66
1897,1527,14,5,213.1
1898,1527,49,2,794.24
1899,1527,50,4,344.16
1900,1769,9,5,298.4
1901,1446,41,4,1403.2
1902,1446,28,1,227.96
1903,1446,26,1,275.47
1904,1446,31,5,312.1
1905,1626,47,1,156.26
1906,1626,24,3,900.18
1907,1661,2,1,62.92
1908,1661,44,2,953.72
1909,1802,45,3,395.94
1910,1802,57,3,1113.96
1911,2078,7,5,2460.2
1912,2078,25,5,2310.25
1913,1143,11,1,297.66
1914,1143,5,3,1217.22
1915,1143,53,3,1271.01
1916,1995,47,4,625.04
1917,1995,34,2,778.08
1918,1995,39,3,258.39
1919,1995,22,4,939.2
1920,1978,49,4,1588.48
1921,1978,13,1,158.32
1922,1978,11,2,595.32
1923,1432,47,2,312.52
1924,1432,9,1,59.68
1925,2041,8,1,177.18
1926,2041,24,4,1200.24
1927,1800,50,1,86.04
1928,1800,35,5,85.95
1929,1800,40,1,86.44
1930,1385,42,1,5.83
1931,1727,45,1,131.98
1932,2040,29,3,1291.2
1933,2040,25,4,1848.2
1934,2040,8,2,354.36
1935,2040,36,2,269.74
1936,1096,20,4,786.24
1937,1668,43,5,892.0
1938,1819,40,2,172.88
1939,1819,39,4,344.52
1940,1819,45,1,131.98
1941,1926,19,1,113.68
1942,1335,32,2,41.12
1943,1461,50,5,430.2
1944,1461,17,2,12.2
1945,1049,46,2,980.72
1946,1049,27,1,427.6
1947,1049,19,5,568.4
1948,1326,59,4,605.92
1949,1326,14,3,127.86
1950,1326,45,2,263.96
1951,1326,60,1,484.05
1952,1997,43,1,178.4
1953,1604,54,5,690.95
1954,1730,10,1,218.51
1955,1730,6,1,207.63
1956,1730,50,3,258.12
1957,1730,33,2,356.1
1958,1491,19,1,113.68
1959,1491,17,2,12.2
1960,1491,30,1,418.4
1961,1491,4,3,1151.01
1962,1505,52,4,1620.04
1963,1505,44,1,476.86
1964,1505,21,1,198.82
1965,1631,1,2,291.5
1966,1897,22,4,939.2
1967,1897,23,5,457.75
1968,2023,57,3,1113.96
1969,2023,47,3,468.78
1970,2023,6,2,415.26
1971,1131,26,4,1101.88
1972,1728,18,4,507.32
1973,1728,54,4,552.76
1974,1728,25,2,924.1
1975,1728,45,1,131.98
1976,1994,45,1,131.98
1977,1994,47,2,312.52
1978,1291,27,5,2138.0
1979,1784,52,2,810.02
1980,1784,37,5,916.75
1981,1784,44,4,1907.44
1982,1784,29,3,1291.2
1983,1029,56,2,456.32
1984,1299,59,4,605.92
1985,1299,32,4,82.24
1986,1299,8,1,177.18
1987,1299,57,1,371.32
1988,1135,42,5,29.15
1989,1135,21,5,994.1
1990,1135,1,5,728.75
1991,1193,43,3,535.2
1992,1193,56,5,1140.8
1993,1815,28,2,455.92
1994,1887,23,4,366.2
1995,1887,43,2,356.8
1996,1887,44,5,2384.3
1997,1887,42,5,29.15
1998,1401,1,2,291.5
1999,1923,55,1,64.92
2000,1923,32,4,82.24
2001,1923,56,3,684.48
2002,1923,11,2,595.32
2003,1447,18,2,253.66
2004,1447,4,5,1918.35
2005,1447,33,4,712.2
2006,1220,53,4,1694.68
2007,1220,16,5,2022.7
2008,1220,6,4,830.52
2009,1220,30,1,418.4
2010,1519,29,1,430.4
2011,1519,21,1,198.82
2012,1519,8,4,708.72
2013,1519,32,4,82.24
2014,1011,36,5,674.35
2015,1051,53,1,423.67
2016,1345,57,2,742.64
2017,1345,33,4,712.2
2018,1345,36,3,404.61
2019,1739,53,4,1694.68
2020,1739,4,3,1151.01
2021,1739,15,5,1522.25
2022,1095,46,1,490.36
2023,1095,43,1,178.4
2024,1095,24,2,600.12
2025,1095,29,1,430.4
2026,1575,23,3,274.65
2027,1575,54,5,690.95
2028,1575,41,5,1754.0
2029,1808,45,2,263.96
2030,1808,7,4,1968.16
